index,val_score,val_loss,batch_size,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,features,loss,stratify_on,encoder_lr,epoch,fold,model,warmup_steps,required_epochs,total_time,mean_epoch_time,readout,train_loss
16,0.7650621011512025,0.5695983171463013,32.0,890.9223039150238,False,,,17,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_01-11-48,1677888708,8158.075934886932,63800,c4130-p100,131.114.50.210,8158.075934886932,0,17,0.005378484725952149,CPC,bce,stratification_index,2e-05,0.0,1.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
17,0.8174961715546164,0.5449597835540771,32.0,776.789820432663,False,,,18,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_01-24-45,1677889485,8934.865755319595,63800,c4130-p100,131.114.50.210,8934.865755319595,0,18,0.005378484725952149,CPC,bce,stratification_index,2e-05,1.0,1.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
18,0.8262334817312986,0.5443991422653198,32.0,776.7280197143555,False,,,19,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_01-37-41,1677890261,9711.59377503395,63800,c4130-p100,131.114.50.210,9711.59377503395,0,19,0.005378484725952149,CPC,bce,stratification_index,2e-05,2.0,1.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
19,0.8317071812867846,0.5481818318367004,32.0,776.2035448551178,False,,,20,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_01-50-37,1677891037,10487.797319889069,63800,c4130-p100,131.114.50.210,10487.797319889069,0,20,0.005378484725952149,CPC,bce,stratification_index,2e-05,3.0,1.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
20,0.8363701141260058,0.5460883975028992,32.0,776.8770115375519,False,,,21,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_02-03-34,1677891814,11264.67433142662,63800,c4130-p100,131.114.50.210,11264.67433142662,0,21,0.005378484725952149,CPC,bce,stratification_index,2e-05,4.0,1.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
21,0.838194429153734,0.5461097359657288,32.0,832.6466541290283,False,,,22,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_02-17-27,1677892647,12097.320985555647,63800,c4130-p100,131.114.50.210,12097.320985555647,0,22,0.005378484725952149,CPC,bce,stratification_index,2e-05,5.0,1.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
22,0.8420559716680699,0.5529564023017883,32.0,832.1508574485779,False,,,23,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_02-31-19,1677893479,12929.471843004229,63800,c4130-p100,131.114.50.210,12929.471843004229,0,23,0.005378484725952149,CPC,bce,stratification_index,2e-05,6.0,1.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
23,0.8436167761564124,0.5442799329757689,32.0,832.3214733600616,False,,,24,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_02-45-11,1677894311,13761.793316364287,63800,c4130-p100,131.114.50.210,13761.793316364287,0,24,0.005378484725952149,CPC,bce,stratification_index,2e-05,7.0,1.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
24,0.8080146757362696,0.5486863255500793,32.0,891.8314299583435,False,,,25,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_03-00-03,1677895203,14653.624746322632,63800,c4130-p100,131.114.50.210,14653.624746322632,0,25,0.005378484725952149,CPC,bce,stratification_index,2e-05,0.0,2.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
25,0.8277522811579006,0.5499432682991028,32.0,776.5932374000549,False,,,26,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_03-13-00,1677895980,15430.217983722689,63800,c4130-p100,131.114.50.210,15430.217983722689,0,26,0.005378484725952149,CPC,bce,stratification_index,2e-05,1.0,2.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
